Year,Age,Gender_num,qx,Gender,GDP_Per_Capita,Inflation_Rate,Healthcare_GDP_Pct,PM25_Exposure,Alcohol_Per_Capita,Unemp_Rate
2007,10,0,1.7e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,4.4
2008,10,0,1.8e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,5.7
2009,10,0,1.2e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,10.7
2010,10,0,6e-5,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,14.7
2011,10,0,2.8e-4,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,13.2
2012,10,0,1.5e-4,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,11.8
2013,10,0,8e-5,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,10.6
2014,10,0,8e-5,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,9.4
2015,10,0,1.6e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,8.4
2016,10,0,0,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.8
2017,10,0,0,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,5.9
2018,10,0,1.5e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,5.6
2019,10,0,7e-5,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,5.7
2020,10,0,7e-5,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,8
2021,10,0,7e-5,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,6.9
2022,10,0,7e-5,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,5.7
2023,10,0,0,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,6.6
2024,10,0,1.4e-4,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,6.8
2000,11,0,1.9e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,14.3
2001,11,0,4e-5,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,14.9
2002,11,0,1.2e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,13
2003,11,0,1.6e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12.2
2004,11,0,8e-5,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,11.4
2005,11,0,1e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,8.6
2006,11,0,5e-5,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.7
2007,11,0,1.1e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,4.4
2008,11,0,1.7e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,5.7
2009,11,0,1.8e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,10.7
2010,11,0,1.2e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,14.7
2011,11,0,0,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,13.2
2012,11,0,7e-5,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,11.8
2013,11,0,0,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,10.6
2014,11,0,1.6e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,9.4
2015,11,0,0,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,8.4
2016,11,0,8e-5,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.8
2017,11,0,8e-5,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,5.9
2018,11,0,8e-5,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,5.6
2019,11,0,2.3e-4,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,5.7
2020,11,0,0,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,8
2021,11,0,7e-5,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,6.9
2022,11,0,7e-5,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,5.7
2023,11,0,0,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,6.6
2024,11,0,1.4e-4,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,6.8
2000,12,0,2.6e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,14.3
2001,12,0,1.2e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,14.9
2002,12,0,1.6e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,13
2003,12,0,2.7e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12.2
2004,12,0,1.6e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,11.4
2005,12,0,1.7e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,8.6
2006,12,0,1e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.7
2007,12,0,3.7e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,4.4
2008,12,0,2.2e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,5.7
2009,12,0,2.3e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,10.7
2010,12,0,1.2e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,14.7
2011,12,0,2.5e-4,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,13.2
2012,12,0,0,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,11.8
2013,12,0,7e-5,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,10.6
2014,12,0,3.8e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,9.4
2015,12,0,0,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,8.4
2016,12,0,2.3e-4,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.8
2017,12,0,8e-5,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,5.9
2018,12,0,3.2e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,5.6
2019,12,0,0,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,5.7
2020,12,0,2.3e-4,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,8
2021,12,0,2.1e-4,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,6.9
2022,12,0,0,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,5.7
2023,12,0,2e-4,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,6.6
2024,12,0,7e-5,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,6.8
2000,13,0,1.8e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,14.3
2001,13,0,2.2e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,14.9
2002,13,0,1.6e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,13
2003,13,0,1.6e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12.2
2004,13,0,1.2e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,11.4
2005,13,0,1.2e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,8.6
2006,13,0,2.6e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.7
2007,13,0,4.4e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,4.4
2008,13,0,4.2e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,5.7
2009,13,0,2.7e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,10.7
2010,13,0,2.3e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,14.7
2011,13,0,1.8e-4,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,13.2
2012,13,0,2.5e-4,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,11.8
2013,13,0,2e-4,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,10.6
2014,13,0,1.4e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,9.4
2015,13,0,2.3e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,8.4
2016,13,0,8e-5,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.8
2017,13,0,1.6e-4,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,5.9
2018,13,0,8e-5,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,5.6
2019,13,0,8e-5,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,5.7
2020,13,0,0,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,8
2021,13,0,1.5e-4,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,6.9
2022,13,0,1.4e-4,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,5.7
2023,13,0,2e-4,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,6.6
2024,13,0,2e-4,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,6.8
2000,14,0,2.8e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,14.3
2001,14,0,1.4e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,14.9
2002,14,0,4.1e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,13
2003,14,0,2.4e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12.2
2004,14,0,2e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,11.4
2005,14,0,2e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,8.6
2006,14,0,3.3e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.7
2007,14,0,3.4e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,4.4
2008,14,0,2.9e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,5.7
2009,14,0,1.6e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,10.7
2010,14,0,1.1e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,14.7
2011,14,0,6e-5,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,13.2
2012,14,0,0,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,11.8
2013,14,0,1.9e-4,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,10.6
2014,14,0,2.6e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,9.4
2015,14,0,5.7e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,8.4
2016,14,0,1.5e-4,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.8
2017,14,0,2.4e-4,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,5.9
2018,14,0,3.2e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,5.6
2019,14,0,0,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,5.7
2020,14,0,2.4e-4,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,8
2021,14,0,8e-5,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,6.9
2022,14,0,7e-5,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,5.7
2023,14,0,2e-4,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,6.6
2024,14,0,1.3e-4,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,6.8
2000,15,0,3.3e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,27.4
2001,15,0,1.4e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,24.1
2002,15,0,1.5e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,22.9
2003,15,0,2.7e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,28.1
2004,15,0,5.3e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,22.2
2005,15,0,2.5e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,15.5
2006,15,0,3.3e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,10
2007,15,0,5.4e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,10.4
2008,15,0,4.3e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,13.9
2009,15,0,2.5e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,22.4
2010,15,0,2.1e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,31.6
2011,15,0,2.2e-4,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,29.4
2012,15,0,6e-5,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,22.7
2013,15,0,2.4e-4,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,20.4
2014,15,0,1.9e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,18.7
2015,15,0,2e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,16.6
2016,15,0,1.4e-4,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,12.6
2017,15,0,1.5e-4,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,11.7
2018,15,0,1.6e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,10.1
2019,15,0,2.4e-4,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,9.3
2020,15,0,3.2e-4,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,17.3
2021,15,0,0,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,14.7
2022,15,0,1.5e-4,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,10.4
2023,15,0,7e-5,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,10.1
2024,15,0,1.3e-4,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,16.4
2000,16,0,3e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,27.4
2001,16,0,2.6e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,24.1
2002,16,0,2.9e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,22.9
2003,16,0,3e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,28.1
2004,16,0,3.9e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,22.2
2005,16,0,4.2e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,15.5
2006,16,0,4.6e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,10
2007,16,0,5.4e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,10.4
2008,16,0,3.8e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,13.9
2009,16,0,4.4e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,22.4
2010,16,0,1e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,31.6
2011,16,0,0,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,29.4
2012,16,0,1.7e-4,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,22.7
2013,16,0,4.1e-4,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,20.4
2014,16,0,2.5e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,18.7
2015,16,0,2.5e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,16.6
2016,16,0,7e-5,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,12.6
2017,16,0,7e-5,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,11.7
2018,16,0,3.1e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,10.1
2019,16,0,1.6e-4,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,9.3
2020,16,0,3.2e-4,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,17.3
2021,16,0,2.4e-4,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,14.7
2022,16,0,0,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,10.4
2023,16,0,2.2e-4,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,10.1
2024,16,0,7e-5,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,16.4
2000,17,0,5.8e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,27.4
2001,17,0,3.4e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,24.1
2002,17,0,5.9e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,22.9
2003,17,0,4.8e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,28.1
2004,17,0,4.1e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,22.2
2005,17,0,4.8e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,15.5
2006,17,0,3.8e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,10
2007,17,0,3e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,10.4
2008,17,0,3.3e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,13.9
2009,17,0,2.5e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,22.4
2010,17,0,3.5e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,31.6
2011,17,0,1e-4,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,29.4
2012,17,0,4.3e-4,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,22.7
2013,17,0,4e-4,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,20.4
2014,17,0,3.5e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,18.7
2015,17,0,1.9e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,16.6
2016,17,0,3.8e-4,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,12.6
2017,17,0,1.3e-4,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,11.7
2018,17,0,2.9e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,10.1
2019,17,0,2.4e-4,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,9.3
2020,17,0,1.6e-4,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,17.3
2021,17,0,8e-5,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,14.7
2022,17,0,8e-5,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,10.4
2023,17,0,1.5e-4,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,10.1
2024,17,0,7e-5,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,16.4
2000,18,0,4.5e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,27.4
2001,18,0,7.1e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,24.1
2002,18,0,5e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,22.9
2003,18,0,9.4e-4,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,28.1
2004,18,0,2.3e-4,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,22.2
2005,18,0,5.8e-4,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,15.5
2006,18,0,4.5e-4,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,10
2007,18,0,2.6e-4,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,10.4
2008,18,0,6e-4,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,13.9
2009,18,0,2.9e-4,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,22.4
2010,18,0,3.4e-4,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,31.6
2011,18,0,2.2e-4,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,29.4
2012,18,0,2.5e-4,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,22.7
2013,18,0,4.3e-4,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,20.4
2014,18,0,2.3e-4,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,18.7
2015,18,0,5.3e-4,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,16.6
2016,18,0,1.9e-4,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,12.6
2017,18,0,2.6e-4,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,11.7
2018,18,0,2.7e-4,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,10.1
2019,18,0,5.1e-4,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,9.3
2020,18,0,6.3e-4,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,17.3
2021,18,0,0,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,14.7
2022,18,0,3.1e-4,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,10.4
2023,18,0,3e-4,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,10.1
2024,18,0,1.5e-4,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,16.4
2000,19,0,5.8e-4,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,27.4
2001,19,0,6.3e-4,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,24.1
2002,19,0,5.6e-4,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,22.9
